batch_id,test_date,drug_id,drug_name,supplier_id,supplier_name,purity_pct,contamination_ppm,dissolution_min,moisture_pct,sterility_pass,overall_pass,quality_trend,iso_prediction,iso_score,is_iso_anomaly,is_spc_anomaly,num_violations,violated_metrics,is_anomaly
BAT00868,2023-05-04,DRG014,Pantoprazole Sodium,SUP007,Huahai Pharmaceutical API,80.0,13.25,50.6,2.9,True,False,declining,-1,-0.09587984928360671,True,True,3.0,contamination_ppm_high|dissolution_min_high|moisture_pct_high,True
BAT01905,2023-05-05,DRG004,Metformin HCl,SUP025,Lupin API Division,87.22,5.34,33.5,1.81,True,False,stable,1,0.12317858081378502,False,True,1.0,purity_pct_low,True
BAT01024,2023-05-06,DRG004,Metformin HCl,SUP009,Shandong Xinhua API,80.23,9.43,39.8,1.54,True,False,stable,1,0.016009848436781993,False,False,0.0,,False
BAT00121,2023-05-07,DRG013,Omeprazole,SUP001,Aurobindo API Ltd,89.12,5.78,36.4,1.82,True,False,stable,1,0.12167603126242349,False,False,0.0,,False
BAT00512,2023-05-08,DRG002,Amlodipine Besylate,SUP005,Divi's Laboratories API,91.75,3.53,33.5,2.09,True,False,stable,1,0.10240808771448773,False,False,0.0,,False
BAT00607,2023-05-09,DRG015,Sertraline HCl,SUP005,Divi's Laboratories API,94.17,3.56,34.0,1.66,True,False,stable,1,0.13317446672333028,False,False,0.0,,False
BAT00741,2023-05-10,DRG008,Amoxicillin Trihydrate,SUP006,Zhejiang Pharma Chemical,85.88,8.45,39.0,2.26,True,False,stable,1,0.06391012748703861,False,False,0.0,,False
BAT01002,2023-05-10,DRG018,Cetirizine HCl,SUP008,CSPC Pharma Intermediates,83.37,7.92,37.2,2.14,True,False,stable,1,0.10453964177160757,False,False,0.0,,False
BAT01508,2023-05-10,DRG011,Salbutamol Sulfate,SUP016,Pfizer CentreOne API,98.66,1.4,25.6,1.34,True,True,stable,-1,-0.019986125919608244,True,False,0.0,,True
BAT01447,2023-05-10,DRG010,Ciprofloxacin HCl,SUP015,Polpharma API Poland,91.04,4.24,34.7,1.51,True,False,stable,1,0.138993070908008,False,False,0.0,,False
BAT00051,2023-05-11,DRG004,Metformin HCl,SUP001,Aurobindo API Ltd,87.31,6.03,38.6,1.94,True,False,stable,1,0.09027409214513271,False,False,0.0,,False
BAT00441,2023-05-11,DRG007,Acetaminophen (Paracetamol),SUP004,Laurus Labs Synthesis,80.0,10.33,45.5,3.11,True,False,declining,-1,-0.04372030197205279,True,True,4.0,purity_pct_low|contamination_ppm_high|dissolution_min_high|moisture_pct_high,True
BAT01684,2023-05-11,DRG009,Azithromycin,SUP020,Teva API Israel,92.95,3.33,27.8,2.37,True,False,stable,1,0.006872323356880261,False,True,1.0,moisture_pct_high,True
BAT01966,2023-05-12,DRG018,Cetirizine HCl,SUP025,Lupin API Division,89.28,5.48,29.4,1.26,True,False,stable,1,0.0681555286970909,False,False,0.0,,False
BAT00464,2023-05-13,DRG010,Ciprofloxacin HCl,SUP004,Laurus Labs Synthesis,80.0,11.26,49.8,3.01,False,False,declining,-1,-0.07727885695553649,True,True,4.0,purity_pct_low|contamination_ppm_high|dissolution_min_high|moisture_pct_high,True
BAT00313,2023-05-13,DRG005,Glimepiride,SUP003,Dr Reddy's API Division,91.49,4.5,34.0,1.69,True,False,stable,1,0.1435446909576028,False,False,0.0,,False
BAT01323,2023-05-13,DRG005,Glimepiride,SUP014,Euroapi France,93.12,3.45,35.6,1.74,True,False,stable,1,0.1329357492995557,False,False,0.0,,False
BAT00546,2023-05-14,DRG009,Azithromycin,SUP005,Divi's Laboratories API,92.76,3.78,32.2,1.36,True,False,stable,1,0.13038278575602796,False,False,0.0,,False
BAT01196,2023-05-14,DRG015,Sertraline HCl,SUP010,Novartis API GmbH,96.06,1.76,31.1,1.85,True,True,stable,1,0.10489746926146098,False,False,0.0,,False
BAT00298,2023-05-15,DRG002,Amlodipine Besylate,SUP003,Dr Reddy's API Division,90.66,4.78,35.9,1.64,True,False,stable,1,0.14347067564088262,False,False,0.0,,False
BAT00547,2023-05-15,DRG009,Azithromycin,SUP005,Divi's Laboratories API,93.05,3.36,34.8,1.54,True,False,stable,1,0.13360721201533055,False,False,0.0,,False
BAT01334,2023-05-17,DRG008,Amoxicillin Trihydrate,SUP014,Euroapi France,95.14,3.34,31.2,1.99,True,False,stable,1,0.10031875196562012,False,False,0.0,,False
BAT00835,2023-05-18,DRG006,Ibuprofen,SUP007,Huahai Pharmaceutical API,80.0,13.27,48.2,2.92,True,False,declining,-1,-0.07245539518614064,True,True,3.0,contamination_ppm_high|dissolution_min_high|moisture_pct_high,True
BAT00085,2023-05-18,DRG008,Amoxicillin Trihydrate,SUP001,Aurobindo API Ltd,87.81,6.09,31.3,1.4,True,False,stable,1,0.1013139286797039,False,False,0.0,,False
BAT01824,2023-05-20,DRG012,Montelukast Sodium,SUP023,Mylan API Japan,97.2,2.47,37.4,1.6,True,True,stable,1,0.04349060531243598,False,False,0.0,,False
BAT00442,2023-05-20,DRG007,Acetaminophen (Paracetamol),SUP004,Laurus Labs Synthesis,80.0,10.87,48.4,3.33,True,False,declining,-1,-0.0965557605544588,True,True,4.0,purity_pct_low|contamination_ppm_high|dissolution_min_high|moisture_pct_high,True
BAT01878,2023-05-20,DRG001,Lisinopril,SUP025,Lupin API Division,88.96,5.19,32.1,1.29,True,False,stable,1,0.10586030992109352,False,False,0.0,,False
BAT01208,2023-05-20,DRG017,Oseltamivir Phosphate,SUP010,Novartis API GmbH,96.02,1.58,32.4,1.17,True,True,stable,1,0.07503195475785945,False,False,0.0,,False
BAT01772,2023-05-20,DRG014,Pantoprazole Sodium,SUP021,Aspen Pharmacare API,86.78,6.66,34.3,2.03,True,False,stable,1,0.09685347492408597,False,False,0.0,,False
BAT01427,2023-05-20,DRG006,Ibuprofen,SUP015,Polpharma API Poland,90.86,4.73,38.3,1.74,True,False,stable,1,0.10963297258159821,False,True,1.0,dissolution_min_high,True
BAT00122,2023-05-21,DRG013,Omeprazole,SUP001,Aurobindo API Ltd,88.84,5.79,30.6,1.74,True,False,stable,1,0.11293986569232706,False,False,0.0,,False
BAT01949,2023-05-21,DRG013,Omeprazole,SUP025,Lupin API Division,88.84,5.44,29.4,1.39,True,False,stable,1,0.08729084024147626,False,False,0.0,,False
BAT00795,2023-05-21,DRG018,Cetirizine HCl,SUP006,Zhejiang Pharma Chemical,83.73,8.84,33.3,2.11,True,False,stable,1,0.08004527052664506,False,False,0.0,,False
BAT00905,2023-05-22,DRG004,Metformin HCl,SUP008,CSPC Pharma Intermediates,84.66,7.97,34.2,2.18,True,False,stable,1,0.08966274197946306,False,False,0.0,,False
BAT00375,2023-05-22,DRG013,Omeprazole,SUP003,Dr Reddy's API Division,90.94,4.33,28.4,1.75,True,False,stable,1,0.10661938691861261,False,False,0.0,,False
BAT01151,2023-05-23,DRG009,Azithromycin,SUP010,Novartis API GmbH,97.34,1.27,29.0,1.68,True,True,stable,1,0.08254832356752406,False,False,0.0,,False
BAT01152,2023-05-24,DRG009,Azithromycin,SUP010,Novartis API GmbH,97.68,1.51,31.8,2.15,True,True,stable,1,0.02638487387900801,False,True,1.0,moisture_pct_high,True
BAT01133,2023-05-25,DRG005,Glimepiride,SUP010,Novartis API GmbH,97.76,1.43,27.4,0.99,True,True,stable,-1,-0.004853027033482116,True,False,0.0,,True
BAT01645,2023-05-25,DRG002,Amlodipine Besylate,SUP020,Teva API Israel,93.74,3.19,32.1,1.73,True,False,stable,1,0.1436251371155125,False,False,0.0,,False
BAT01705,2023-05-25,DRG013,Omeprazole,SUP020,Teva API Israel,92.78,3.19,29.6,1.51,True,False,stable,1,0.12028500400045311,False,False,0.0,,False
BAT00584,2023-05-25,DRG012,Montelukast Sodium,SUP005,Divi's Laboratories API,94.47,3.85,31.7,1.84,True,False,stable,1,0.1220681788599639,False,False,0.0,,False
BAT01797,2023-05-26,DRG007,Acetaminophen (Paracetamol),SUP022,Cristalia Brazil API,80.0,10.43,38.3,2.98,True,False,declining,-1,-0.03697815851279895,True,,,,False
BAT00191,2023-05-27,DRG005,Glimepiride,SUP002,Cipla Chemical Works,89.9,4.87,32.0,1.28,True,False,stable,1,0.11462409039015653,False,False,0.0,,False
BAT00065,2023-05-27,DRG006,Ibuprofen,SUP001,Aurobindo API Ltd,89.03,5.65,37.1,1.76,True,False,stable,1,0.11868966609470716,False,False,0.0,,False
BAT01732,2023-05-27,DRG006,Ibuprofen,SUP021,Aspen Pharmacare API,86.58,6.74,34.0,1.87,True,False,stable,1,0.10610911790246158,False,False,0.0,,False
BAT00465,2023-05-28,DRG010,Ciprofloxacin HCl,SUP004,Laurus Labs Synthesis,80.0,11.21,44.0,2.77,True,False,declining,-1,-0.01178315478351366,True,True,4.0,purity_pct_low|contamination_ppm_high|dissolution_min_high|moisture_pct_high,True
BAT00143,2023-05-28,DRG018,Cetirizine HCl,SUP001,Aurobindo API Ltd,88.16,6.36,33.2,2.1,True,False,stable,1,0.0925399837329009,False,True,1.0,contamination_ppm_high,True
BAT01939,2023-05-29,DRG008,Amoxicillin Trihydrate,SUP025,Lupin API Division,87.8,5.37,33.7,1.63,True,False,stable,1,0.13280399873799742,False,True,1.0,purity_pct_low,True
BAT01825,2023-05-29,DRG012,Montelukast Sodium,SUP023,Mylan API Japan,95.27,2.14,29.6,1.53,True,True,stable,1,0.10437294004398529,False,False,0.0,,False
BAT01826,2023-05-29,DRG012,Montelukast Sodium,SUP023,Mylan API Japan,96.38,2.01,32.3,1.33,True,True,stable,1,0.10112948681036366,False,False,0.0,,False
BAT01509,2023-05-30,DRG011,Salbutamol Sulfate,SUP016,Pfizer CentreOne API,98.7,1.28,32.5,1.74,True,True,stable,1,0.05311110016705034,False,False,0.0,,False
BAT00314,2023-05-30,DRG005,Glimepiride,SUP003,Dr Reddy's API Division,91.99,4.73,33.3,2.08,True,False,stable,1,0.10547396229118033,False,False,0.0,,False
BAT01153,2023-05-30,DRG009,Azithromycin,SUP010,Novartis API GmbH,97.35,0.63,30.0,1.62,True,True,stable,1,0.04224235183141767,False,False,0.0,,False
BAT01475,2023-05-31,DRG018,Cetirizine HCl,SUP015,Polpharma API Poland,91.05,3.96,36.8,1.48,True,False,stable,1,0.11984399244396837,False,False,0.0,,False
BAT00760,2023-05-31,DRG010,Ciprofloxacin HCl,SUP006,Zhejiang Pharma Chemical,84.26,8.39,31.3,2.2,True,False,stable,1,0.04954168757146915,False,False,0.0,,False
BAT00178,2023-06-02,DRG003,Atorvastatin Calcium,SUP002,Cipla Chemical Works,90.5,4.85,28.5,1.89,True,False,stable,1,0.10322659908056803,False,False,0.0,,False
BAT00443,2023-06-02,DRG007,Acetaminophen (Paracetamol),SUP004,Laurus Labs Synthesis,80.0,11.22,46.8,2.93,True,False,declining,-1,-0.03963847043282143,True,True,4.0,purity_pct_low|contamination_ppm_high|dissolution_min_high|moisture_pct_high,True
BAT00066,2023-06-02,DRG006,Ibuprofen,SUP001,Aurobindo API Ltd,88.56,5.73,31.6,1.46,True,False,stable,1,0.12042815081459646,False,False,0.0,,False
BAT00400,2023-06-03,DRG015,Sertraline HCl,SUP003,Dr Reddy's API Division,89.77,4.94,32.3,1.63,True,False,stable,1,0.14509546714145688,False,False,0.0,,False
BAT01924,2023-06-03,DRG006,Ibuprofen,SUP025,Lupin API Division,86.46,5.04,31.8,1.53,True,False,stable,1,0.09944743267087192,False,True,1.0,purity_pct_low,True
BAT01798,2023-06-04,DRG007,Acetaminophen (Paracetamol),SUP022,Cristalia Brazil API,80.0,10.43,48.3,2.58,True,False,declining,-1,-0.04962727747928797,True,,,,False
BAT01062,2023-06-04,DRG007,Acetaminophen (Paracetamol),SUP009,Shandong Xinhua API,80.8,9.33,35.6,1.45,True,False,stable,1,0.03266240099290885,False,False,0.0,,False
BAT00920,2023-06-06,DRG006,Ibuprofen,SUP008,CSPC Pharma Intermediates,84.26,7.62,33.4,1.28,True,False,stable,1,0.058528302542549926,False,False,0.0,,False
BAT01476,2023-06-06,DRG018,Cetirizine HCl,SUP015,Polpharma API Poland,91.39,4.87,30.7,1.29,True,False,stable,1,0.10965821958306571,False,True,1.0,contamination_ppm_high,True
BAT00608,2023-06-06,DRG015,Sertraline HCl,SUP005,Divi's Laboratories API,93.02,3.9,39.5,2.4,True,False,stable,1,2.5041092033384338e-05,False,True,2.0,dissolution_min_high|moisture_pct_high,True
BAT01335,2023-06-07,DRG008,Amoxicillin Trihydrate,SUP014,Euroapi France,93.18,3.04,34.3,0.88,True,False,stable,1,0.03279203773577399,False,False,0.0,,False
BAT00144,2023-06-07,DRG018,Cetirizine HCl,SUP001,Aurobindo API Ltd,88.78,6.51,36.4,1.69,True,False,stable,1,0.10806740603318832,False,True,1.0,contamination_ppm_high,True
BAT01063,2023-06-07,DRG007,Acetaminophen (Paracetamol),SUP009,Shandong Xinhua API,80.63,9.25,34.9,1.57,True,False,stable,1,0.03911599030134483,False,False,0.0,,False
BAT00334,2023-06-07,DRG009,Azithromycin,SUP003,Dr Reddy's API Division,91.01,4.26,30.8,1.88,True,False,stable,1,0.13145297789053662,False,False,0.0,,False
BAT00015,2023-06-07,DRG001,Lisinopril,SUP001,Aurobindo API Ltd,87.35,6.25,28.9,1.83,True,False,stable,1,0.061610470821006846,False,False,0.0,,False
BAT01753,2023-06-10,DRG008,Amoxicillin Trihydrate,SUP021,Aspen Pharmacare API,88.26,6.18,38.9,2.25,True,False,stable,1,0.05889661620990716,False,False,0.0,,False
BAT01111,2023-06-11,DRG003,Atorvastatin Calcium,SUP010,Novartis API GmbH,95.86,1.7,29.7,1.68,True,True,stable,1,0.10659677201696849,False,False,0.0,,False
BAT01528,2023-06-13,DRG015,Sertraline HCl,SUP016,Pfizer CentreOne API,97.32,1.48,35.5,2.21,True,True,stable,1,0.012597264002314645,False,True,1.0,contamination_ppm_high,True
BAT00165,2023-06-13,DRG001,Lisinopril,SUP002,Cipla Chemical Works,89.65,4.89,37.3,1.71,True,False,stable,1,0.11834383895828826,False,False,0.0,,False
BAT01274,2023-06-14,DRG016,Escitalopram Oxalate,SUP012,Siegfried AG Pharma,95.8,2.67,31.7,1.59,True,True,stable,1,0.11331649295177265,False,False,0.0,,False
BAT00086,2023-06-14,DRG008,Amoxicillin Trihydrate,SUP001,Aurobindo API Ltd,87.48,6.12,35.4,1.83,True,False,stable,1,0.12442692873132111,False,False,0.0,,False
BAT00179,2023-06-15,DRG003,Atorvastatin Calcium,SUP002,Cipla Chemical Works,89.59,4.67,37.0,1.69,True,False,stable,1,0.12454298915720485,False,False,0.0,,False
BAT00708,2023-06-16,DRG006,Ibuprofen,SUP006,Zhejiang Pharma Chemical,83.24,8.85,31.6,1.86,True,False,stable,1,0.07235472451616926,False,False,0.0,,False
BAT00263,2023-06-16,DRG014,Pantoprazole Sodium,SUP002,Cipla Chemical Works,90.76,4.43,35.0,1.77,True,False,stable,1,0.14401946100986518,False,False,0.0,,False
BAT00939,2023-06-17,DRG007,Acetaminophen (Paracetamol),SUP008,CSPC Pharma Intermediates,83.35,7.96,36.3,2.41,True,False,stable,1,0.07589958857627443,False,True,1.0,moisture_pct_high,True
BAT00016,2023-06-17,DRG001,Lisinopril,SUP001,Aurobindo API Ltd,87.12,5.95,32.0,2.0,True,False,stable,1,0.10398007922194175,False,False,0.0,,False
BAT00689,2023-06-18,DRG004,Metformin HCl,SUP006,Zhejiang Pharma Chemical,83.18,8.19,38.9,1.86,True,False,stable,1,0.10813011107870957,False,False,0.0,,False
BAT00401,2023-06-18,DRG015,Sertraline HCl,SUP003,Dr Reddy's API Division,91.31,4.46,32.2,2.27,True,False,stable,1,0.07743383403126447,False,True,1.0,moisture_pct_high,True
BAT01324,2023-06-20,DRG005,Glimepiride,SUP014,Euroapi France,93.94,2.75,36.7,1.44,True,False,stable,1,0.09404536180512263,False,False,0.0,,False
BAT01197,2023-06-20,DRG015,Sertraline HCl,SUP010,Novartis API GmbH,96.06,1.6,30.3,1.33,True,True,stable,1,0.09333256007431917,False,False,0.0,,False
BAT00087,2023-06-20,DRG008,Amoxicillin Trihydrate,SUP001,Aurobindo API Ltd,88.74,6.07,35.7,1.74,True,False,stable,1,0.12829596440969998,False,False,0.0,,False
BAT01967,2023-06-20,DRG018,Cetirizine HCl,SUP025,Lupin API Division,88.95,5.39,35.6,2.06,True,False,stable,1,0.12663302355831213,False,False,0.0,,False
BAT01025,2023-06-20,DRG004,Metformin HCl,SUP009,Shandong Xinhua API,81.6,9.33,38.3,1.46,True,False,stable,1,0.04825682988376889,False,False,0.0,,False
BAT00585,2023-06-21,DRG012,Montelukast Sodium,SUP005,Divi's Laboratories API,93.63,3.29,37.4,1.0,True,False,stable,1,0.026117184814906103,False,False,0.0,,False
BAT01646,2023-06-22,DRG002,Amlodipine Besylate,SUP020,Teva API Israel,92.84,3.32,30.1,0.82,True,False,stable,1,0.016842915046133666,False,False,0.0,,False
BAT00609,2023-06-22,DRG015,Sertraline HCl,SUP005,Divi's Laboratories API,93.87,3.06,33.1,1.48,True,False,stable,1,0.13142091044395154,False,False,0.0,,False
BAT01685,2023-06-22,DRG009,Azithromycin,SUP020,Teva API Israel,93.4,2.94,34.3,1.4,True,False,stable,1,0.12191789908560952,False,False,0.0,,False
BAT01566,2023-06-23,DRG012,Montelukast Sodium,SUP017,Thermo Fisher Pharma,98.38,1.57,34.6,1.05,True,True,stable,1,0.013487751961659411,False,False,0.0,,False
BAT01336,2023-06-23,DRG008,Amoxicillin Trihydrate,SUP014,Euroapi France,93.55,2.96,30.1,1.43,True,False,stable,1,0.12347265281798014,False,False,0.0,,False
BAT01384,2023-06-24,DRG002,Amlodipine Besylate,SUP015,Polpharma API Poland,89.15,4.32,33.2,2.07,True,False,stable,1,0.1070152646738694,False,True,1.0,purity_pct_low,True
BAT00940,2023-06-24,DRG007,Acetaminophen (Paracetamol),SUP008,CSPC Pharma Intermediates,84.31,7.71,29.4,1.47,True,False,stable,1,0.032743240626142756,False,False,0.0,,False
BAT01879,2023-06-24,DRG001,Lisinopril,SUP025,Lupin API Division,90.17,5.82,35.5,1.71,True,False,stable,1,0.1276155539563828,False,True,1.0,contamination_ppm_high,True
BAT01399,2023-06-25,DRG004,Metformin HCl,SUP015,Polpharma API Poland,90.4,4.45,33.0,1.43,True,False,stable,1,0.13703038699046355,False,False,0.0,,False
BAT01880,2023-06-25,DRG001,Lisinopril,SUP025,Lupin API Division,91.48,5.64,31.0,2.17,True,False,stable,1,0.07556736149724075,False,False,0.0,,False
BAT00527,2023-06-26,DRG003,Atorvastatin Calcium,SUP005,Divi's Laboratories API,93.24,3.2,36.3,1.96,True,False,stable,1,0.09923874960110962,False,False,0.0,,False
BAT00941,2023-06-26,DRG007,Acetaminophen (Paracetamol),SUP008,CSPC Pharma Intermediates,84.68,8.13,34.1,1.52,True,False,stable,1,0.09409993210076589,False,False,0.0,,False
BAT00123,2023-06-26,DRG013,Omeprazole,SUP001,Aurobindo API Ltd,87.84,5.93,37.1,1.96,True,False,stable,1,0.1130200365125012,False,False,0.0,,False
BAT01810,2023-06-27,DRG003,Atorvastatin Calcium,SUP023,Mylan API Japan,97.37,1.9,35.7,2.01,True,True,stable,1,0.0418109888982332,False,False,0.0,,False
BAT00620,2023-06-28,DRG016,Escitalopram Oxalate,SUP005,Divi's Laboratories API,92.62,3.98,30.0,1.31,True,False,stable,1,0.10820111207573924,False,False,0.0,,False
BAT01773,2023-06-28,DRG014,Pantoprazole Sodium,SUP021,Aspen Pharmacare API,86.6,6.86,34.0,2.0,True,False,stable,1,0.09831479756547662,False,False,0.0,,False
BAT01529,2023-06-28,DRG015,Sertraline HCl,SUP016,Pfizer CentreOne API,98.33,1.27,30.9,1.22,True,True,stable,1,0.05259915990567737,False,False,0.0,,False
BAT01003,2023-06-30,DRG018,Cetirizine HCl,SUP008,CSPC Pharma Intermediates,83.68,8.18,37.4,1.75,True,False,stable,1,0.11698078430719272,False,False,0.0,,False
BAT00402,2023-06-30,DRG015,Sertraline HCl,SUP003,Dr Reddy's API Division,90.91,4.96,37.1,1.26,True,False,stable,1,0.09827512871068128,False,False,0.0,,False
BAT01400,2023-07-01,DRG004,Metformin HCl,SUP015,Polpharma API Poland,91.27,4.38,30.6,1.68,True,False,stable,1,0.13906927542258718,False,False,0.0,,False
BAT01581,2023-07-03,DRG016,Escitalopram Oxalate,SUP017,Thermo Fisher Pharma,97.11,1.37,27.8,1.92,True,True,stable,1,0.038660236462759956,False,False,0.0,,False
BAT01799,2023-07-03,DRG007,Acetaminophen (Paracetamol),SUP022,Cristalia Brazil API,80.03,10.77,43.9,3.01,True,False,declining,-1,-0.0350978098938286,True,,,,False
BAT01179,2023-07-04,DRG011,Salbutamol Sulfate,SUP010,Novartis API GmbH,96.43,1.5,29.5,1.37,True,True,stable,1,0.09140898540017328,False,False,0.0,,False
BAT01856,2023-07-04,DRG015,Sertraline HCl,SUP024,Fermion Oy Finland,93.75,2.91,30.5,1.87,True,False,stable,1,0.11470902924533266,False,True,2.0,purity_pct_low|contamination_ppm_high,True
BAT01733,2023-07-04,DRG006,Ibuprofen,SUP021,Aspen Pharmacare API,88.13,6.67,35.9,2.23,True,False,stable,1,0.0756852621363539,False,False,0.0,,False
BAT01325,2023-07-05,DRG005,Glimepiride,SUP014,Euroapi France,95.06,2.71,27.4,1.57,True,True,stable,1,0.05998267477267294,False,False,0.0,,False
BAT00513,2023-07-05,DRG002,Amlodipine Besylate,SUP005,Divi's Laboratories API,94.06,3.26,32.2,1.85,True,False,stable,1,0.13165458855391915,False,False,0.0,,False
BAT01906,2023-07-05,DRG004,Metformin HCl,SUP025,Lupin API Division,87.73,5.39,34.9,1.71,True,False,stable,1,0.13325547020967632,False,True,1.0,purity_pct_low,True
BAT00660,2023-07-06,DRG001,Lisinopril,SUP006,Zhejiang Pharma Chemical,83.12,8.49,33.5,2.25,True,False,stable,1,0.08105156102340633,False,False,0.0,,False
BAT00052,2023-07-07,DRG004,Metformin HCl,SUP001,Aurobindo API Ltd,87.2,6.19,35.7,1.79,True,False,stable,1,0.11867164676166597,False,False,0.0,,False
BAT01134,2023-07-08,DRG005,Glimepiride,SUP010,Novartis API GmbH,95.4,1.34,33.9,2.18,True,True,stable,1,0.032920069295655496,False,True,2.0,purity_pct_low|moisture_pct_high,True
BAT00430,2023-07-08,DRG004,Metformin HCl,SUP004,Laurus Labs Synthesis,80.0,10.98,43.0,2.79,True,False,declining,-1,-0.009104357275245945,True,True,3.0,purity_pct_low|contamination_ppm_high|moisture_pct_high,True
BAT00335,2023-07-08,DRG009,Azithromycin,SUP003,Dr Reddy's API Division,92.08,4.39,24.7,0.88,True,False,stable,-1,-0.05663461543310522,True,False,0.0,,True
BAT00621,2023-07-09,DRG016,Escitalopram Oxalate,SUP005,Divi's Laboratories API,92.78,3.57,26.9,1.38,True,False,stable,1,0.05758186784438718,False,False,0.0,,False
BAT00906,2023-07-10,DRG004,Metformin HCl,SUP008,CSPC Pharma Intermediates,84.37,8.47,34.2,1.85,True,False,stable,1,0.10755462891835316,False,False,0.0,,False
BAT01666,2023-07-10,DRG005,Glimepiride,SUP020,Teva API Israel,95.39,3.7,33.5,1.47,True,False,stable,1,0.10660220272208126,False,False,0.0,,False
BAT01734,2023-07-10,DRG006,Ibuprofen,SUP021,Aspen Pharmacare API,86.7,6.18,39.6,1.38,True,False,stable,1,0.061492557123533687,False,False,0.0,,False
BAT00642,2023-07-12,DRG017,Oseltamivir Phosphate,SUP005,Divi's Laboratories API,93.14,3.2,29.0,1.45,True,False,stable,1,0.10915900590087041,False,False,0.0,,False
BAT00586,2023-07-12,DRG012,Montelukast Sodium,SUP005,Divi's Laboratories API,92.68,3.69,34.6,1.63,True,False,stable,1,0.13992170710878887,False,False,0.0,,False
BAT00354,2023-07-13,DRG011,Salbutamol Sulfate,SUP003,Dr Reddy's API Division,90.86,4.41,31.3,1.82,True,False,stable,1,0.13790741361056813,False,False,0.0,,False
BAT01722,2023-07-13,DRG018,Cetirizine HCl,SUP020,Teva API Israel,92.89,3.37,34.4,2.02,True,False,stable,1,0.11332133355679475,False,False,0.0,,False
BAT01754,2023-07-14,DRG008,Amoxicillin Trihydrate,SUP021,Aspen Pharmacare API,86.3,6.9,36.2,1.39,True,False,stable,1,0.0861227657040457,False,False,0.0,,False
BAT00264,2023-07-17,DRG014,Pantoprazole Sodium,SUP002,Cipla Chemical Works,90.72,4.98,36.7,1.66,True,False,stable,1,0.13911123836815925,False,False,0.0,,False
BAT00376,2023-07-17,DRG013,Omeprazole,SUP003,Dr Reddy's API Division,90.6,4.3,32.5,1.87,True,False,stable,1,0.14147213901370054,False,False,0.0,,False
BAT01619,2023-07-18,DRG015,Sertraline HCl,SUP018,Cambrex API Corp,94.87,2.82,31.5,1.24,True,False,stable,1,0.0893636848113945,False,,,,False
BAT01827,2023-07-18,DRG012,Montelukast Sodium,SUP023,Mylan API Japan,94.47,2.1,31.8,1.54,True,False,stable,1,0.11048407850195241,False,False,0.0,,False
BAT00276,2023-07-18,DRG016,Escitalopram Oxalate,SUP002,Cipla Chemical Works,89.62,4.67,35.3,1.24,True,False,stable,1,0.10043652138519832,False,False,0.0,,False
BAT01369,2023-07-19,DRG001,Lisinopril,SUP015,Polpharma API Poland,91.93,3.92,35.1,1.13,True,False,stable,1,0.08644393874436146,False,False,0.0,,False
BAT01510,2023-07-19,DRG011,Salbutamol Sulfate,SUP016,Pfizer CentreOne API,97.66,0.92,29.8,1.61,True,True,stable,1,0.06580317294103738,False,False,0.0,,False
BAT01247,2023-07-19,DRG007,Acetaminophen (Paracetamol),SUP011,BASF Pharma Solutions,94.09,2.19,36.3,1.66,True,False,stable,1,0.08930304588623111,False,True,2.0,purity_pct_low|dissolution_min_high,True
BAT00315,2023-07-20,DRG005,Glimepiride,SUP003,Dr Reddy's API Division,89.89,5.02,32.2,1.83,True,False,stable,1,0.13960779889933828,False,False,0.0,,False
BAT01667,2023-07-20,DRG005,Glimepiride,SUP020,Teva API Israel,93.58,3.64,33.2,1.87,True,False,stable,1,0.12803552935370355,False,False,0.0,,False
BAT00299,2023-07-20,DRG002,Amlodipine Besylate,SUP003,Dr Reddy's API Division,90.74,4.46,39.5,1.46,True,False,stable,1,0.08171198603025193,False,True,1.0,dissolution_min_high,True
BAT01789,2023-07-21,DRG004,Metformin HCl,SUP022,Cristalia Brazil API,80.37,10.86,46.6,2.87,True,False,declining,-1,-0.042614256663085937,True,,,,False
BAT01686,2023-07-23,DRG009,Azithromycin,SUP020,Teva API Israel,92.34,3.83,32.5,1.87,True,False,stable,1,0.13670690353926873,False,False,0.0,,False
BAT01755,2023-07-23,DRG008,Amoxicillin Trihydrate,SUP021,Aspen Pharmacare API,87.48,6.43,35.3,1.62,True,False,stable,1,0.11730562011635348,False,False,0.0,,False
BAT01401,2023-07-23,DRG004,Metformin HCl,SUP015,Polpharma API Poland,90.2,4.46,27.5,2.01,True,False,stable,1,0.05592615898166231,False,False,0.0,,False
BAT01209,2023-07-23,DRG017,Oseltamivir Phosphate,SUP010,Novartis API GmbH,96.29,1.71,29.8,1.49,True,True,stable,1,0.10348975484199902,False,False,0.0,,False
BAT00673,2023-07-23,DRG003,Atorvastatin Calcium,SUP006,Zhejiang Pharma Chemical,84.73,8.28,35.0,1.96,True,False,stable,1,0.10899559949406751,False,False,0.0,,False
BAT00709,2023-07-24,DRG006,Ibuprofen,SUP006,Zhejiang Pharma Chemical,83.37,8.48,32.8,1.41,True,False,stable,1,0.07927325223057646,False,False,0.0,,False
BAT00921,2023-07-25,DRG006,Ibuprofen,SUP008,CSPC Pharma Intermediates,84.26,8.26,43.0,1.43,True,False,stable,1,0.01991414021104121,False,True,1.0,dissolution_min_high,True
